date,item_id,item_name,quantity_sold
2023-08-15,tea_biscuit,Tea Biscuit,134
2023-08-15,chicken_roll,Chicken Roll,101
2023-08-15,egg_roll,Egg Roll,65
2023-08-15,veg_momo,Veg Momo,114
2023-08-15,ice_cream,Ice Cream,62
2023-08-16,veg_biryani,Veg Biryani,73
2023-08-16,fish_curry_rice,Fish Curry Rice,113
2023-08-16,luchi_aloo,Luchi Aloo,176
2023-08-16,ghugni,Ghugni,59
2023-08-16,maggi,Maggi,158
2023-08-16,tea_biscuit,Tea Biscuit,190
2023-08-16,chicken_roll,Chicken Roll,70
2023-08-16,egg_roll,Egg Roll,104
2023-08-16,veg_momo,Veg Momo,181
2023-08-16,ice_cream,Ice Cream,84
2023-08-17,veg_biryani,Veg Biryani,57
2023-08-17,fish_curry_rice,Fish Curry Rice,197
2023-08-17,luchi_aloo,Luchi Aloo,43
2023-08-17,ghugni,Ghugni,100
2023-08-17,maggi,Maggi,157
2023-08-17,tea_biscuit,Tea Biscuit,101
2023-08-17,chicken_roll,Chicken Roll,103
2023-08-17,egg_roll,Egg Roll,91
2023-08-17,veg_momo,Veg Momo,101
2023-08-17,ice_cream,Ice Cream,75
2023-08-18,veg_biryani,Veg Biryani,223
2023-08-18,fish_curry_rice,Fish Curry Rice,80
2023-08-18,luchi_aloo,Luchi Aloo,115
2023-08-18,ghugni,Ghugni,105
2023-08-18,maggi,Maggi,236
2023-08-18,tea_biscuit,Tea Biscuit,210
2023-08-18,chicken_roll,Chicken Roll,129
2023-08-18,egg_roll,Egg Roll,51
2023-08-18,veg_momo,Veg Momo,157
2023-08-18,ice_cream,Ice Cream,115
2023-08-19,veg_biryani,Veg Biryani,70
2023-08-19,fish_curry_rice,Fish Curry Rice,78
2023-08-19,luchi_aloo,Luchi Aloo,50
2023-08-19,ghugni,Ghugni,20
2023-08-19,maggi,Maggi,183
2023-08-19,tea_biscuit,Tea Biscuit,57
2023-08-19,chicken_roll,Chicken Roll,114
2023-08-19,egg_roll,Egg Roll,72
2023-08-19,veg_momo,Veg Momo,66
2023-08-19,ice_cream,Ice Cream,37
2023-08-20,veg_biryani,Veg Biryani,66
2023-08-20,fish_curry_rice,Fish Curry Rice,108
2023-08-20,luchi_aloo,Luchi Aloo,75
2023-08-20,ghugni,Ghugni,10
2023-08-20,maggi,Maggi,52
2023-08-20,tea_biscuit,Tea Biscuit,137
2023-08-20,chicken_roll,Chicken Roll,64
2023-08-20,egg_roll,Egg Roll,69
2023-08-20,veg_momo,Veg Momo,80
2023-08-20,ice_cream,Ice Cream,69
2023-08-21,veg_biryani,Veg Biryani,191
2023-08-21,fish_curry_rice,Fish Curry Rice,189
2023-08-21,luchi_aloo,Luchi Aloo,141
2023-08-21,ghugni,Ghugni,99
2023-08-21,maggi,Maggi,225
2023-08-21,tea_biscuit,Tea Biscuit,70
2023-08-21,chicken_roll,Chicken Roll,179
2023-08-21,egg_roll,Egg Roll,216
2023-08-21,veg_momo,Veg Momo,188
2023-08-21,ice_cream,Ice Cream,76
2023-08-22,veg_biryani,Veg Biryani,131
2023-08-22,fish_curry_rice,Fish Curry Rice,142
2023-08-22,luchi_aloo,Luchi Aloo,68
2023-08-22,ghugni,Ghugni,12
2023-08-22,maggi,Maggi,262
2023-08-22,tea_biscuit,Tea Biscuit,208
2023-08-22,chicken_roll,Chicken Roll,132
2023-08-22,egg_roll,Egg Roll,48
2023-08-22,veg_momo,Veg Momo,133
2023-08-22,ice_cream,Ice Cream,93
2023-08-23,veg_biryani,Veg Biryani,131
2023-08-23,fish_curry_rice,Fish Curry Rice,114
2023-08-23,luchi_aloo,Luchi Aloo,165
2023-08-23,ghugni,Ghugni,134
2023-08-23,maggi,Maggi,86
2023-08-23,tea_biscuit,Tea Biscuit,87
2023-08-23,chicken_roll,Chicken Roll,103
2023-08-23,egg_roll,Egg Roll,62
2023-08-23,veg_momo,Veg Momo,115
2023-08-23,ice_cream,Ice Cream,48
2023-08-24,veg_biryani,Veg Biryani,160
2023-08-24,fish_curry_rice,Fish Curry Rice,131
2023-08-24,luchi_aloo,Luchi Aloo,52
2023-08-24,ghugni,Ghugni,91
2023-08-24,maggi,Maggi,293
2023-08-24,tea_biscuit,Tea Biscuit,178
2023-08-24,chicken_roll,Chicken Roll,189
2023-08-24,egg_roll,Egg Roll,120
2023-08-24,veg_momo,Veg Momo,167
2023-08-24,ice_cream,Ice Cream,143
2023-08-25,veg_biryani,Veg Biryani,178
2023-08-25,fish_curry_rice,Fish Curry Rice,111
2023-08-25,luchi_aloo,Luchi Aloo,105
2023-08-25,ghugni,Ghugni,44
2023-08-25,maggi,Maggi,154
2023-08-25,tea_biscuit,Tea Biscuit,182
2023-08-25,chicken_roll,Chicken Roll,149
2023-08-25,egg_roll,Egg Roll,91
2023-08-25,veg_momo,Veg Momo,127
2023-08-25,ice_cream,Ice Cream,111
2023-08-26,veg_biryani,Veg Biryani,112
2023-08-26,fish_curry_rice,Fish Curry Rice,70
2023-08-26,luchi_aloo,Luchi Aloo,73
2023-08-26,ghugni,Ghugni,61
2023-08-26,maggi,Maggi,149
2023-08-26,tea_biscuit,Tea Biscuit,19
2023-08-26,chicken_roll,Chicken Roll,25
2023-08-26,egg_roll,Egg Roll,26
2023-08-26,veg_momo,Veg Momo,100
2023-08-26,ice_cream,Ice Cream,54
2023-08-27,veg_biryani,Veg Biryani,38
2023-08-27,fish_curry_rice,Fish Curry Rice,78
2023-08-27,luchi_aloo,Luchi Aloo,55
2023-08-27,ghugni,Ghugni,84
2023-08-27,maggi,Maggi,70
2023-08-27,tea_biscuit,Tea Biscuit,0
2023-08-27,chicken_roll,Chicken Roll,63
2023-08-27,egg_roll,Egg Roll,90
2023-08-27,veg_momo,Veg Momo,72
2023-08-27,ice_cream,Ice Cream,12
2023-08-28,veg_biryani,Veg Biryani,59
2023-08-28,fish_curry_rice,Fish Curry Rice,198
2023-08-28,luchi_aloo,Luchi Aloo,163
2023-08-28,ghugni,Ghugni,62
2023-08-28,maggi,Maggi,92
2023-08-28,tea_biscuit,Tea Biscuit,127
2023-08-28,chicken_roll,Chicken Roll,98
2023-08-28,egg_roll,Egg Roll,142
2023-08-28,veg_momo,Veg Momo,153
2023-08-28,ice_cream,Ice Cream,115
2023-08-29,veg_biryani,Veg Biryani,192
2023-08-29,fish_curry_rice,Fish Curry Rice,172
2023-08-29,luchi_aloo,Luchi Aloo,163
2023-08-29,ghugni,Ghugni,34
2023-08-29,maggi,Maggi,241
2023-08-29,tea_biscuit,Tea Biscuit,134
2023-08-29,chicken_roll,Chicken Roll,200
2023-08-29,egg_roll,Egg Roll,165
2023-08-29,veg_momo,Veg Momo,94
2023-08-29,ice_cream,Ice Cream,124
2023-08-30,veg_biryani,Veg Biryani,156
2023-08-30,fish_curry_rice,Fish Curry Rice,163
2023-08-30,luchi_aloo,Luchi Aloo,134
2023-08-30,ghugni,Ghugni,45
2023-08-30,maggi,Maggi,149
2023-08-30,tea_biscuit,Tea Biscuit,223
2023-08-30,chicken_roll,Chicken Roll,191
2023-08-30,egg_roll,Egg Roll,142
2023-08-30,veg_momo,Veg Momo,150
2023-08-30,ice_cream,Ice Cream,105
2023-08-31,veg_biryani,Veg Biryani,189
2023-08-31,fish_curry_rice,Fish Curry Rice,96
2023-08-31,luchi_aloo,Luchi Aloo,85
2023-08-31,ghugni,Ghugni,51
2023-08-31,maggi,Maggi,196
2023-08-31,tea_biscuit,Tea Biscuit,71
2023-08-31,chicken_roll,Chicken Roll,105
2023-08-31,egg_roll,Egg Roll,76
2023-08-31,veg_momo,Veg Momo,183
2023-08-31,ice_cream,Ice Cream,15
2023-09-01,veg_biryani,Veg Biryani,203
2023-09-01,fish_curry_rice,Fish Curry Rice,40
2023-09-01,luchi_aloo,Luchi Aloo,58
2023-09-01,ghugni,Ghugni,96
2023-09-01,maggi,Maggi,258
2023-09-01,tea_biscuit,Tea Biscuit,210
2023-09-01,chicken_roll,Chicken Roll,120
2023-09-01,egg_roll,Egg Roll,36
2023-09-01,veg_momo,Veg Momo,117
2023-09-01,ice_cream,Ice Cream,128
2023-09-02,veg_biryani,Veg Biryani,99
2023-09-02,fish_curry_rice,Fish Curry Rice,27
2023-09-02,luchi_aloo,Luchi Aloo,109
2023-09-02,ghugni,Ghugni,29
2023-09-02,maggi,Maggi,44
2023-09-02,tea_biscuit,Tea Biscuit,28
2023-09-02,chicken_roll,Chicken Roll,2
2023-09-02,egg_roll,Egg Roll,81
2023-09-02,veg_momo,Veg Momo,12
2023-09-02,ice_cream,Ice Cream,63
2023-09-03,veg_biryani,Veg Biryani,75
2023-09-03,fish_curry_rice,Fish Curry Rice,52
2023-09-03,luchi_aloo,Luchi Aloo,103
2023-09-03,ghugni,Ghugni,43
2023-09-03,maggi,Maggi,73
2023-09-03,tea_biscuit,Tea Biscuit,22
2023-09-03,chicken_roll,Chicken Roll,82
2023-09-03,egg_roll,Egg Roll,83
2023-09-03,veg_momo,Veg Momo,19
2023-09-03,ice_cream,Ice Cream,50
2023-09-04,veg_biryani,Veg Biryani,164
2023-09-04,fish_curry_rice,Fish Curry Rice,143
2023-09-04,luchi_aloo,Luchi Aloo,92
2023-09-04,ghugni,Ghugni,119
2023-09-04,maggi,Maggi,244
2023-09-04,tea_biscuit,Tea Biscuit,251
2023-09-04,chicken_roll,Chicken Roll,211
2023-09-04,egg_roll,Egg Roll,119
2023-09-04,veg_momo,Veg Momo,103
2023-09-04,ice_cream,Ice Cream,144
2023-09-05,veg_biryani,Veg Biryani,169
2023-09-05,fish_curry_rice,Fish Curry Rice,168
2023-09-05,luchi_aloo,Luchi Aloo,193
2023-09-05,ghugni,Ghugni,115
2023-09-05,maggi,Maggi,136
2023-09-05,tea_biscuit,Tea Biscuit,201
2023-09-05,chicken_roll,Chicken Roll,151
2023-09-05,egg_roll,Egg Roll,113
2023-09-05,veg_momo,Veg Momo,58
2023-09-05,ice_cream,Ice Cream,166
2023-09-06,veg_biryani,Veg Biryani,215
2023-09-06,fish_curry_rice,Fish Curry Rice,154
2023-09-06,luchi_aloo,Luchi Aloo,184
2023-09-06,ghugni,Ghugni,144
2023-09-06,maggi,Maggi,227
2023-09-06,tea_biscuit,Tea Biscuit,132
2023-09-06,chicken_roll,Chicken Roll,88
2023-09-06,egg_roll,Egg Roll,216
2023-09-06,veg_momo,Veg Momo,104
2023-09-06,ice_cream,Ice Cream,74
2023-09-07,veg_biryani,Veg Biryani,162
2023-09-07,fish_curry_rice,Fish Curry Rice,162
2023-09-07,luchi_aloo,Luchi Aloo,181
2023-09-07,ghugni,Ghugni,107
2023-09-07,maggi,Maggi,164
2023-09-07,tea_biscuit,Tea Biscuit,112
2023-09-07,chicken_roll,Chicken Roll,95
2023-09-07,egg_roll,Egg Roll,186
2023-09-07,veg_momo,Veg Momo,118
2023-09-07,ice_cream,Ice Cream,151
2023-09-08,veg_biryani,Veg Biryani,131
2023-09-08,fish_curry_rice,Fish Curry Rice,195
2023-09-08,luchi_aloo,Luchi Aloo,46
2023-09-08,ghugni,Ghugni,154
2023-09-08,maggi,Maggi,209
2023-09-08,tea_biscuit,Tea Biscuit,227
2023-09-08,chicken_roll,Chicken Roll,122
2023-09-08,egg_roll,Egg Roll,157
2023-09-08,veg_momo,Veg Momo,99
2023-09-08,ice_cream,Ice Cream,123
2023-09-09,veg_biryani,Veg Biryani,74
2023-09-09,fish_curry_rice,Fish Curry Rice,77
2023-09-09,luchi_aloo,Luchi Aloo,44
2023-09-09,ghugni,Ghugni,75
2023-09-09,maggi,Maggi,140
2023-09-09,tea_biscuit,Tea Biscuit,88
2023-09-09,chicken_roll,Chicken Roll,79
2023-09-09,egg_roll,Egg Roll,57
2023-09-09,veg_momo,Veg Momo,65
2023-09-09,ice_cream,Ice Cream,0
2023-09-10,veg_biryani,Veg Biryani,93
2023-09-10,fish_curry_rice,Fish Curry Rice,64
2023-09-10,luchi_aloo,Luchi Aloo,75
2023-09-10,ghugni,Ghugni,60
2023-09-10,maggi,Maggi,82
2023-09-10,tea_biscuit,Tea Biscuit,69
2023-09-10,chicken_roll,Chicken Roll,88
2023-09-10,egg_roll,Egg Roll,104
2023-09-10,veg_momo,Veg Momo,106
2023-09-10,ice_cream,Ice Cream,33
2023-09-11,veg_biryani,Veg Biryani,148
2023-09-11,fish_curry_rice,Fish Curry Rice,192
2023-09-11,luchi_aloo,Luchi Aloo,164
2023-09-11,ghugni,Ghugni,136
2023-09-11,maggi,Maggi,214
2023-09-11,tea_biscuit,Tea Biscuit,247
2023-09-11,chicken_roll,Chicken Roll,171
2023-09-11,egg_roll,Egg Roll,76
2023-09-11,veg_momo,Veg Momo,107
2023-09-11,ice_cream,Ice Cream,114
2023-09-12,veg_biryani,Veg Biryani,221
2023-09-12,fish_curry_rice,Fish Curry Rice,117
2023-09-12,luchi_aloo,Luchi Aloo,62
2023-09-12,ghugni,Ghugni,133
2023-09-12,maggi,Maggi,76
2023-09-12,tea_biscuit,Tea Biscuit,227
2023-09-12,chicken_roll,Chicken Roll,158
2023-09-12,egg_roll,Egg Roll,150
2023-09-12,veg_momo,Veg Momo,129
2023-09-12,ice_cream,Ice Cream,107
2023-09-13,veg_biryani,Veg Biryani,235
2023-09-13,fish_curry_rice,Fish Curry Rice,158
2023-09-13,luchi_aloo,Luchi Aloo,48
2023-09-13,ghugni,Ghugni,142
2023-09-13,maggi,Maggi,274
2023-09-13,tea_biscuit,Tea Biscuit,249
2023-09-13,chicken_roll,Chicken Roll,182
2023-09-13,egg_roll,Egg Roll,184
2023-09-13,veg_momo,Veg Momo,109
2023-09-13,ice_cream,Ice Cream,115
2023-09-14,veg_biryani,Veg Biryani,64
2023-09-14,fish_curry_rice,Fish Curry Rice,243
2023-09-14,luchi_aloo,Luchi Aloo,94
2023-09-14,ghugni,Ghugni,136
2023-09-14,maggi,Maggi,305
2023-09-14,tea_biscuit,Tea Biscuit,248
2023-09-14,chicken_roll,Chicken Roll,146
2023-09-14,egg_roll,Egg Roll,139
2023-09-14,veg_momo,Veg Momo,150
2023-09-14,ice_cream,Ice Cream,41
2023-09-15,veg_biryani,Veg Biryani,158
2023-09-15,fish_curry_rice,Fish Curry Rice,157
2023-09-15,luchi_aloo,Luchi Aloo,62
2023-09-15,ghugni,Ghugni,60
2023-09-15,maggi,Maggi,234
2023-09-15,tea_biscuit,Tea Biscuit,178
2023-09-15,chicken_roll,Chicken Roll,104
2023-09-15,egg_roll,Egg Roll,129
2023-09-15,veg_momo,Veg Momo,109
2023-09-15,ice_cream,Ice Cream,41
2023-09-16,veg_biryani,Veg Biryani,99
2023-09-16,fish_curry_rice,Fish Curry Rice,51
2023-09-16,luchi_aloo,Luchi Aloo,50
2023-09-16,ghugni,Ghugni,24
2023-09-16,maggi,Maggi,131
2023-09-16,tea_biscuit,Tea Biscuit,23
2023-09-16,chicken_roll,Chicken Roll,65
2023-09-16,egg_roll,Egg Roll,104
2023-09-16,veg_momo,Veg Momo,45
2023-09-16,ice_cream,Ice Cream,0
2023-09-17,veg_biryani,Veg Biryani,34
2023-09-17,fish_curry_rice,Fish Curry Rice,36
2023-09-17,luchi_aloo,Luchi Aloo,40
2023-09-17,ghugni,Ghugni,53
2023-09-17,maggi,Maggi,61
2023-09-17,tea_biscuit,Tea Biscuit,85
2023-09-17,chicken_roll,Chicken Roll,31
2023-09-17,egg_roll,Egg Roll,29
2023-09-17,veg_momo,Veg Momo,37
2023-09-17,ice_cream,Ice Cream,49
2023-09-18,veg_biryani,Veg Biryani,81
2023-09-18,fish_curry_rice,Fish Curry Rice,66
2023-09-18,luchi_aloo,Luchi Aloo,93
2023-09-18,ghugni,Ghugni,78
2023-09-18,maggi,Maggi,145
2023-09-18,tea_biscuit,Tea Biscuit,88
2023-09-18,chicken_roll,Chicken Roll,253
2023-09-18,egg_roll,Egg Roll,169
2023-09-18,veg_momo,Veg Momo,88
2023-09-18,ice_cream,Ice Cream,146
2023-09-19,veg_biryani,Veg Biryani,114
2023-09-19,fish_curry_rice,Fish Curry Rice,89
2023-09-19,luchi_aloo,Luchi Aloo,69
2023-09-19,ghugni,Ghugni,144
2023-09-19,maggi,Maggi,222
2023-09-19,tea_biscuit,Tea Biscuit,231
2023-09-19,chicken_roll,Chicken Roll,244
2023-09-19,egg_roll,Egg Roll,217
2023-09-19,veg_momo,Veg Momo,19
2023-09-19,ice_cream,Ice Cream,110
2023-09-20,veg_biryani,Veg Biryani,175
2023-09-20,fish_curry_rice,Fish Curry Rice,97
2023-09-20,luchi_aloo,Luchi Aloo,114
2023-09-20,ghugni,Ghugni,67
2023-09-20,maggi,Maggi,121
2023-09-20,tea_biscuit,Tea Biscuit,122
2023-09-20,chicken_roll,Chicken Roll,156
2023-09-20,egg_roll,Egg Roll,80
2023-09-20,veg_momo,Veg Momo,77
2023-09-20,ice_cream,Ice Cream,89
2023-09-21,veg_biryani,Veg Biryani,221
2023-09-21,fish_curry_rice,Fish Curry Rice,135
2023-09-21,luchi_aloo,Luchi Aloo,178
2023-09-21,ghugni,Ghugni,156
2023-09-21,maggi,Maggi,162
2023-09-21,tea_biscuit,Tea Biscuit,111
2023-09-21,chicken_roll,Chicken Roll,56
2023-09-21,egg_roll,Egg Roll,123
2023-09-21,veg_momo,Veg Momo,61
2023-09-21,ice_cream,Ice Cream,55
2023-09-22,veg_biryani,Veg Biryani,184
2023-09-22,fish_curry_rice,Fish Curry Rice,151
2023-09-22,luchi_aloo,Luchi Aloo,102
2023-09-22,ghugni,Ghugni,52
2023-09-22,maggi,Maggi,55
2023-09-22,tea_biscuit,Tea Biscuit,97
2023-09-22,chicken_roll,Chicken Roll,42
2023-09-22,egg_roll,Egg Roll,184
2023-09-22,veg_momo,Veg Momo,163
2023-09-22,ice_cream,Ice Cream,162
2023-09-23,veg_biryani,Veg Biryani,27
2023-09-23,fish_curry_rice,Fish Curry Rice,48
2023-09-23,luchi_aloo,Luchi Aloo,13
2023-09-23,ghugni,Ghugni,99
2023-09-23,maggi,Maggi,73
2023-09-23,tea_biscuit,Tea Biscuit,14
2023-09-23,chicken_roll,Chicken Roll,109
2023-09-23,egg_roll,Egg Roll,79
2023-09-23,veg_momo,Veg Momo,48
2023-09-23,ice_cream,Ice Cream,0
2023-09-24,veg_biryani,Veg Biryani,49
2023-09-24,fish_curry_rice,Fish Curry Rice,47
2023-09-24,luchi_aloo,Luchi Aloo,44
2023-09-24,ghugni,Ghugni,21
2023-09-24,maggi,Maggi,88
2023-09-24,tea_biscuit,Tea Biscuit,63
2023-09-24,chicken_roll,Chicken Roll,24
2023-09-24,egg_roll,Egg Roll,98
2023-09-24,veg_momo,Veg Momo,13
2023-09-24,ice_cream,Ice Cream,89
2023-09-25,veg_biryani,Veg Biryani,53
2023-09-25,fish_curry_rice,Fish Curry Rice,84
2023-09-25,luchi_aloo,Luchi Aloo,179
2023-09-25,ghugni,Ghugni,136
2023-09-25,maggi,Maggi,240
2023-09-25,tea_biscuit,Tea Biscuit,71
2023-09-25,chicken_roll,Chicken Roll,75
2023-09-25,egg_roll,Egg Roll,97
2023-09-25,veg_momo,Veg Momo,151
2023-09-25,ice_cream,Ice Cream,43
2023-09-26,veg_biryani,Veg Biryani,176
2023-09-26,fish_curry_rice,Fish Curry Rice,103
2023-09-26,luchi_aloo,Luchi Aloo,71
2023-09-26,ghugni,Ghugni,84
2023-09-26,maggi,Maggi,290
2023-09-26,tea_biscuit,Tea Biscuit,199
2023-09-26,chicken_roll,Chicken Roll,97
2023-09-26,egg_roll,Egg Roll,110
2023-09-26,veg_momo,Veg Momo,135
2023-09-26,ice_cream,Ice Cream,111
2023-09-27,veg_biryani,Veg Biryani,198
2023-09-27,fish_curry_rice,Fish Curry Rice,95
2023-09-27,luchi_aloo,Luchi Aloo,109
2023-09-27,ghugni,Ghugni,43
2023-09-27,maggi,Maggi,269
2023-09-27,tea_biscuit,Tea Biscuit,130
2023-09-27,chicken_roll,Chicken Roll,117
2023-09-27,egg_roll,Egg Roll,145
2023-09-27,veg_momo,Veg Momo,67
2023-09-27,ice_cream,Ice Cream,106
2023-09-28,veg_biryani,Veg Biryani,86
2023-09-28,fish_curry_rice,Fish Curry Rice,105
2023-09-28,luchi_aloo,Luchi Aloo,76
2023-09-28,ghugni,Ghugni,147
2023-09-28,maggi,Maggi,185
2023-09-28,tea_biscuit,Tea Biscuit,86
2023-09-28,chicken_roll,Chicken Roll,49
2023-09-28,egg_roll,Egg Roll,60
2023-09-28,veg_momo,Veg Momo,169
2023-09-28,ice_cream,Ice Cream,68
2023-09-29,veg_biryani,Veg Biryani,170
2023-09-29,fish_curry_rice,Fish Curry Rice,227
2023-09-29,luchi_aloo,Luchi Aloo,49
2023-09-29,ghugni,Ghugni,44
2023-09-29,maggi,Maggi,292
2023-09-29,tea_biscuit,Tea Biscuit,144
2023-09-29,chicken_roll,Chicken Roll,95
2023-09-29,egg_roll,Egg Roll,195
2023-09-29,veg_momo,Veg Momo,154
2023-09-29,ice_cream,Ice Cream,84
2023-09-30,veg_biryani,Veg Biryani,51
2023-09-30,fish_curry_rice,Fish Curry Rice,112
2023-09-30,luchi_aloo,Luchi Aloo,116
2023-09-30,ghugni,Ghugni,67
2023-09-30,maggi,Maggi,50
2023-09-30,tea_biscuit,Tea Biscuit,13
2023-09-30,chicken_roll,Chicken Roll,39
2023-09-30,egg_roll,Egg Roll,92
2023-09-30,veg_momo,Veg Momo,46
2023-09-30,ice_cream,Ice Cream,51
2023-10-01,veg_biryani,Veg Biryani,73
2023-10-01,fish_curry_rice,Fish Curry Rice,51
2023-10-01,luchi_aloo,Luchi Aloo,64
2023-10-01,ghugni,Ghugni,24
2023-10-01,maggi,Maggi,158
2023-10-01,tea_biscuit,Tea Biscuit,5
2023-10-01,chicken_roll,Chicken Roll,52
2023-10-01,egg_roll,Egg Roll,32
2023-10-01,veg_momo,Veg Momo,35
2023-10-01,ice_cream,Ice Cream,71
2023-10-02,veg_biryani,Veg Biryani,248
2023-10-02,fish_curry_rice,Fish Curry Rice,82
2023-10-02,luchi_aloo,Luchi Aloo,137
2023-10-02,ghugni,Ghugni,133
2023-10-02,maggi,Maggi,164
2023-10-02,tea_biscuit,Tea Biscuit,70
2023-10-02,chicken_roll,Chicken Roll,135
2023-10-02,egg_roll,Egg Roll,180
2023-10-02,veg_momo,Veg Momo,79
2023-10-02,ice_cream,Ice Cream,95
2023-10-03,veg_biryani,Veg Biryani,177
2023-10-03,fish_curry_rice,Fish Curry Rice,184
2023-10-03,luchi_aloo,Luchi Aloo,176
2023-10-03,ghugni,Ghugni,75
2023-10-03,maggi,Maggi,261
2023-10-03,tea_biscuit,Tea Biscuit,265
2023-10-03,chicken_roll,Chicken Roll,208
2023-10-03,egg_roll,Egg Roll,74
2023-10-03,veg_momo,Veg Momo,143
2023-10-03,ice_cream,Ice Cream,77
2023-10-04,veg_biryani,Veg Biryani,181
2023-10-04,fish_curry_rice,Fish Curry Rice,78
2023-10-04,luchi_aloo,Luchi Aloo,145
2023-10-04,ghugni,Ghugni,117
2023-10-04,maggi,Maggi,143
2023-10-04,tea_biscuit,Tea Biscuit,90
2023-10-04,chicken_roll,Chicken Roll,178
2023-10-04,egg_roll,Egg Roll,60
2023-10-04,veg_momo,Veg Momo,135
2023-10-04,ice_cream,Ice Cream,121
2023-10-05,veg_biryani,Veg Biryani,206
2023-10-05,fish_curry_rice,Fish Curry Rice,52
2023-10-05,luchi_aloo,Luchi Aloo,123
2023-10-05,ghugni,Ghugni,178
2023-10-05,maggi,Maggi,90
2023-10-05,tea_biscuit,Tea Biscuit,114
2023-10-05,chicken_roll,Chicken Roll,194
2023-10-05,egg_roll,Egg Roll,128
2023-10-05,veg_momo,Veg Momo,178
2023-10-05,ice_cream,Ice Cream,107
2023-10-06,veg_biryani,Veg Biryani,99
2023-10-06,fish_curry_rice,Fish Curry Rice,161
2023-10-06,luchi_aloo,Luchi Aloo,130
2023-10-06,ghugni,Ghugni,150
2023-10-06,maggi,Maggi,75
2023-10-06,tea_biscuit,Tea Biscuit,69
2023-10-06,chicken_roll,Chicken Roll,61
2023-10-06,egg_roll,Egg Roll,153
2023-10-06,veg_momo,Veg Momo,139
2023-10-06,ice_cream,Ice Cream,106
2023-10-07,veg_biryani,Veg Biryani,92
2023-10-07,fish_curry_rice,Fish Curry Rice,32
2023-10-07,luchi_aloo,Luchi Aloo,38
2023-10-07,ghugni,Ghugni,79
2023-10-07,maggi,Maggi,111
2023-10-07,tea_biscuit,Tea Biscuit,113
2023-10-07,chicken_roll,Chicken Roll,55
2023-10-07,egg_roll,Egg Roll,77
2023-10-07,veg_momo,Veg Momo,35
2023-10-07,ice_cream,Ice Cream,3
2023-10-08,veg_biryani,Veg Biryani,0
2023-10-08,fish_curry_rice,Fish Curry Rice,76
2023-10-08,luchi_aloo,Luchi Aloo,48
2023-10-08,ghugni,Ghugni,18
2023-10-08,maggi,Maggi,8
2023-10-08,tea_biscuit,Tea Biscuit,113
2023-10-08,chicken_roll,Chicken Roll,134
2023-10-08,egg_roll,Egg Roll,34
2023-10-08,veg_momo,Veg Momo,66
2023-10-08,ice_cream,Ice Cream,29
2023-10-09,veg_biryani,Veg Biryani,131
2023-10-09,fish_curry_rice,Fish Curry Rice,71
2023-10-09,luchi_aloo,Luchi Aloo,72
2023-10-09,ghugni,Ghugni,78
2023-10-09,maggi,Maggi,189
2023-10-09,tea_biscuit,Tea Biscuit,212
2023-10-09,chicken_roll,Chicken Roll,136
2023-10-09,egg_roll,Egg Roll,173
2023-10-09,veg_momo,Veg Momo,100
2023-10-09,ice_cream,Ice Cream,132
2023-10-10,veg_biryani,Veg Biryani,90
2023-10-10,fish_curry_rice,Fish Curry Rice,176
2023-10-10,luchi_aloo,Luchi Aloo,104
2023-10-10,ghugni,Ghugni,0
2023-10-10,maggi,Maggi,318
2023-10-10,tea_biscuit,Tea Biscuit,250
2023-10-10,chicken_roll,Chicken Roll,100
2023-10-10,egg_roll,Egg Roll,63
2023-10-10,veg_momo,Veg Momo,79
2023-10-10,ice_cream,Ice Cream,77
2023-10-11,veg_biryani,Veg Biryani,167
2023-10-11,fish_curry_rice,Fish Curry Rice,134
2023-10-11,luchi_aloo,Luchi Aloo,139
2023-10-11,ghugni,Ghugni,38
2023-10-11,maggi,Maggi,247
2023-10-11,tea_biscuit,Tea Biscuit,132
2023-10-11,chicken_roll,Chicken Roll,51
2023-10-11,egg_roll,Egg Roll,181
2023-10-11,veg_momo,Veg Momo,85
2023-10-11,ice_cream,Ice Cream,96
2023-10-12,veg_biryani,Veg Biryani,127
2023-10-12,fish_curry_rice,Fish Curry Rice,156
2023-10-12,luchi_aloo,Luchi Aloo,119
2023-10-12,ghugni,Ghugni,27
2023-10-12,maggi,Maggi,144
2023-10-12,tea_biscuit,Tea Biscuit,167
2023-10-12,chicken_roll,Chicken Roll,104
2023-10-12,egg_roll,Egg Roll,52
2023-10-12,veg_momo,Veg Momo,39
2023-10-12,ice_cream,Ice Cream,50
2023-10-13,veg_biryani,Veg Biryani,245
2023-10-13,fish_curry_rice,Fish Curry Rice,180
2023-10-13,luchi_aloo,Luchi Aloo,165
2023-10-13,ghugni,Ghugni,206
2023-10-13,maggi,Maggi,255
2023-10-13,tea_biscuit,Tea Biscuit,207
2023-10-13,chicken_roll,Chicken Roll,60
2023-10-13,egg_roll,Egg Roll,115
2023-10-13,veg_momo,Veg Momo,178
2023-10-13,ice_cream,Ice Cream,92
2023-10-14,veg_biryani,Veg Biryani,34
2023-10-14,fish_curry_rice,Fish Curry Rice,134
2023-10-14,luchi_aloo,Luchi Aloo,48
2023-10-14,ghugni,Ghugni,21
2023-10-14,maggi,Maggi,70
2023-10-14,tea_biscuit,Tea Biscuit,51
2023-10-14,chicken_roll,Chicken Roll,71
